suite,head,backbone,step,action_dit_loss,epoch,learning_rate/action_model,learning_rate/base,learning_rate/qwen_vl_interface,mse_score,timing/data,timing/model
spatial,qwenpiv3,mh,90,0.4276354908943176,0.01,8.877013326971095e-05,2.2192533317427737e-05,8.877013326971095e-05,,0.0004213070496916771,3.399112652055919
spatial,qwenpiv3,mh,100,0.5129973888397217,0.02,8.493959861769923e-05,2.1234899654424807e-05,8.493959861769923e-05,0.026255562901496887,0.0006355727091431618,3.3047889890149236
spatial,qwenpiv3,mh,110,0.5356892347335815,0.02,8.066361240173374e-05,2.0165903100433436e-05,8.066361240173374e-05,,0.0006783017888665199,3.4053458273410797
spatial,qwenpiv3,mh,120,0.5247438549995422,0.02,7.6e-05,1.9e-05,7.6e-05,,0.0009143799543380737,3.5664334008470178
spatial,qwenpiv3,mh,130,0.45696043968200684,0.02,7.101182876987953e-05,1.7752957192469884e-05,7.101182876987953e-05,,0.000699101947247982,3.4331885259598494
spatial,qwenpiv3,mh,140,0.4581076502799988,0.02,6.576655517013234e-05,1.6441638792533085e-05,6.576655517013234e-05,,0.0008386755362153053,3.552533121779561
spatial,qwenpiv3,mh,150,0.46868592500686646,0.02,6.033511252801267e-05,1.5083778132003167e-05,6.033511252801267e-05,0.019296607800892422,0.0013890014961361885,3.466256406158209
spatial,qwenpiv3,mh,160,0.44718676805496216,0.02,5.479095178770284e-05,1.369773794692571e-05,5.479095178770284e-05,,0.0006281863898038864,3.3120570899918675
spatial,qwenpiv3,mh,170,0.4122926890850067,0.03,4.920904821229716e-05,1.230226205307429e-05,4.920904821229716e-05,,0.0007640654221177101,3.0666921278461814
spatial,qwenpiv3,mh,180,0.4053289592266083,0.03,4.3664887471987345e-05,1.0916221867996836e-05,4.3664887471987345e-05,,0.0006891004741191864,2.850099786184728
spatial,qwenpiv3,mh,190,0.3994907736778259,0.03,3.823344482986768e-05,9.55836120746692e-06,3.823344482986768e-05,,0.0007299110293388367,2.7221209006384015
spatial,qwenpiv3,mh,200,0.36640727519989014,0.03,3.2988171230120465e-05,8.247042807530116e-06,3.2988171230120465e-05,0.015613057783671789,0.0009151250123977661,3.003521142527461
spatial,qwenpiv3,mh,210,0.32706138491630554,0.03,2.800000000000001e-05,7.0000000000000024e-06,2.800000000000001e-05,,0.0009650047868490219,3.0633138548582792
spatial,qwenpiv3,mh,220,0.3553275763988495,0.03,2.3336387598266272e-05,5.834096899566568e-06,2.3336387598266272e-05,,0.00048715807497501373,2.8496259469538927
spatial,qwenpiv3,mh,230,0.3503871262073517,0.03,1.906040138230079e-05,4.765100345575197e-06,1.906040138230079e-05,,0.0008478909730911255,2.738903504796326
spatial,qwenpiv3,mh,240,0.39681175351142883,0.04,1.5229866730289061e-05,3.8074666825722652e-06,1.5229866730289061e-05,,0.0011073574423789978,2.7846758030354977
spatial,qwenpiv3,mh,250,0.46061068773269653,0.04,1.1896585052179059e-05,2.9741462630447647e-06,1.1896585052179059e-05,0.01638059743813106,0.0008455431088805199,2.8519531423226
spatial,qwenpiv3,mh,260,0.39365947246551514,0.04,9.105633264476216e-06,2.276408316119054e-06,9.105633264476216e-06,,0.00045915693044662476,2.7957866890355945
spatial,qwenpiv3,mh,270,0.2961055040359497,0.04,6.8947542022764005e-06,1.7236885505691001e-06,6.8947542022764005e-06,,0.0007086042314767838,2.690294438973069
spatial,qwenpiv3,mh,280,0.31241247057914734,0.04,5.293846212168457e-06,1.3234615530421141e-06,5.293846212168457e-06,,0.000587749294936657,2.924232717603445
spatial,qwenpiv3,mh,290,0.34531036019325256,0.04,4.324558828386734e-06,1.0811397070966836e-06,4.324558828386734e-06,,0.00055681262165308,2.68812242615968
spatial,qwenpiv3,mh,300,0.3396552801132202,0.05,4e-06,1e-06,4e-06,0.01843861596924918,0.0009456342086195946,2.838837042450905
spatial,qwenpiv3,oft,10,1.2606923580169678,0.0,3.3333333333333335e-05,8.333333333333334e-06,3.3333333333333335e-05,,0.0006569391116499901,3.736315533518791
spatial,qwenpiv3,oft,20,0.798435628414154,0.0,6.666666666666667e-05,1.6666666666666667e-05,6.666666666666667e-05,,0.0007958291098475456,3.596109657548368
spatial,qwenpiv3,oft,30,0.7765172123908997,0.0,0.0001,2.5e-05,0.0001,,0.0007225712761282921,3.6000414146110415
spatial,qwenpiv3,oft,40,0.8554018139839172,0.01,9.967544117161328e-05,2.491886029290332e-05,9.967544117161328e-05,,0.0009657330811023712,3.7439691433683038
spatial,qwenpiv3,oft,50,0.57204669713974,0.01,9.870615378783155e-05,2.4676538446957887e-05,9.870615378783155e-05,0.023503216249602183,0.001443810760974884,3.8029585126787424
spatial,qwenpiv3,oft,60,0.7399865984916687,0.01,9.71052457977236e-05,2.42763114494309e-05,9.71052457977236e-05,,0.0007341941818594933,3.7558285109698772
spatial,qwenpiv3,oft,70,0.5873016715049744,0.01,9.48943667355238e-05,2.372359168388095e-05,9.48943667355238e-05,,0.0009303214028477669,3.584444424137473
spatial,qwenpiv3,oft,80,0.598594605922699,0.01,9.210341494782096e-05,2.302585373695524e-05,9.210341494782096e-05,,0.0009706048294901848,3.4791406178846955
spatial,qwenpiv3,oft,90,0.42443814873695374,0.01,8.877013326971095e-05,2.2192533317427737e-05,8.877013326971095e-05,,0.0006223181262612343,3.5242329565808177
spatial,qwenpiv3,oft,100,0.43442919850349426,0.02,8.493959861769923e-05,2.1234899654424807e-05,8.493959861769923e-05,0.024240127631596158,0.0011439062654972076,3.804871954023838
spatial,qwenpiv3,oft,110,0.5734336972236633,0.02,8.066361240173374e-05,2.0165903100433436e-05,8.066361240173374e-05,,0.0007700501009821892,3.6910995868965983
spatial,qwenpiv3,oft,120,0.6230276226997375,0.02,7.6e-05,1.9e-05,7.6e-05,,0.0007017077878117561,3.556511436589062
spatial,qwenpiv3,oft,130,0.42606619000434875,0.02,7.101182876987953e-05,1.7752957192469884e-05,7.101182876987953e-05,,0.0007742131128907204,3.8512698262929916
spatial,qwenpiv3,oft,140,0.4188341200351715,0.02,6.576655517013234e-05,1.6441638792533085e-05,6.576655517013234e-05,,0.000745261088013649,3.406046469695866
spatial,qwenpiv3,oft,150,0.438227117061615,0.02,6.033511252801267e-05,1.5083778132003167e-05,6.033511252801267e-05,0.01986190676689148,0.0006339382380247116,3.510978843085468
spatial,qwenpiv3,oft,160,0.46164292097091675,0.02,5.479095178770284e-05,1.369773794692571e-05,5.479095178770284e-05,,0.0008820872753858566,3.6449101520702243
spatial,qwenpiv3,oft,170,0.4124475121498108,0.03,4.920904821229716e-05,1.230226205307429e-05,4.920904821229716e-05,,0.0010992400348186493,3.6779248286038637
spatial,qwenpiv3,oft,180,0.42985790967941284,0.03,4.3664887471987345e-05,1.0916221867996836e-05,4.3664887471987345e-05,,0.001077449880540371,3.4968334874138236
spatial,qwenpiv3,oft,190,0.43046531081199646,0.03,3.823344482986768e-05,9.55836120746692e-06,3.823344482986768e-05,,0.00093037448823452,3.6536265294998884
spatial,qwenpiv3,oft,200,0.35556653141975403,0.03,3.2988171230120465e-05,8.247042807530116e-06,3.2988171230120465e-05,0.016201871846403395,0.0006274804472923279,3.5542605705559254
spatial,qwenpiv3,oft,210,0.3352716565132141,0.03,2.800000000000001e-05,7.0000000000000024e-06,2.800000000000001e-05,,0.0006119497120380402,3.585989256389439
spatial,qwenpiv3,oft,220,0.3462294042110443,0.03,2.3336387598266272e-05,5.834096899566568e-06,2.3336387598266272e-05,,0.00045504607260227203,3.5810891166329384
spatial,qwenpiv3,oft,230,0.3613790273666382,0.03,1.906040138230079e-05,4.765100345575197e-06,1.906040138230079e-05,,0.0009636348113417625,3.8348453296348453
spatial,qwenpiv3,oft,240,0.40272411704063416,0.04,1.5229866730289061e-05,3.8074666825722652e-06,1.5229866730289061e-05,,0.0008808467537164688,3.56364840362221
spatial,qwenpiv3,oft,250,0.45832493901252747,0.04,1.1896585052179059e-05,2.9741462630447647e-06,1.1896585052179059e-05,0.01677685124533517,0.0006651738658547401,3.6684903390705585
spatial,qwenpiv3,oft,260,0.38650357723236084,0.04,9.105633264476216e-06,2.276408316119054e-06,9.105633264476216e-06,,0.0009653596207499504,3.8433384094387293
spatial,qwenpiv3,oft,270,0.2976008951663971,0.04,6.8947542022764005e-06,1.7236885505691001e-06,6.8947542022764005e-06,,0.0016591660678386688,3.9524256624281406
spatial,qwenpiv3,oft,280,0.3194209337234497,0.04,5.293846212168457e-06,1.3234615530421141e-06,5.293846212168457e-06,,0.0014079045504331589,3.7464523781090975
spatial,qwenpiv3,oft,290,0.33975842595100403,0.04,4.324558828386734e-06,1.0811397070966836e-06,4.324558828386734e-06,,0.0008974932134151459,3.6944584362208843
spatial,qwenpiv3,oft,300,0.348919540643692,0.05,4e-06,1e-06,4e-06,0.018495074340275357,0.0006440291181206703,3.5894162515178323
spatial,qwenpiv3,oftef,10,1.1829280853271484,0.0,3.3333333333333335e-05,8.333333333333334e-06,3.3333333333333335e-05,,0.0006918357685208321,2.851324294693768
spatial,qwenpiv3,oftef,20,0.7998020648956299,0.0,6.666666666666667e-05,1.6666666666666667e-05,6.666666666666667e-05,,0.000727175734937191,2.691279834136367
spatial,qwenpiv3,oftef,30,0.7324694395065308,0.0,0.0001,2.5e-05,0.0001,,0.0008332738652825356,2.7052860939875245
spatial,qwenpiv3,oftef,40,0.9305221438407898,0.01,9.967544117161328e-05,2.491886029290332e-05,9.967544117161328e-05,,0.0012621739879250526,2.6729749711230397
spatial,qwenpiv3,oftef,50,0.43008941411972046,0.01,9.870615378783155e-05,2.4676538446957887e-05,9.870615378783155e-05,0.02203665460859026,0.0015147943049669266,2.6813578763976693
spatial,qwenpiv3,oftef,60,0.7429121732711792,0.01,9.71052457977236e-05,2.42763114494309e-05,9.71052457977236e-05,,0.0008221082389354706,2.7272509122267365
spatial,qwenpiv3,oftef,70,0.781279981136322,0.01,9.48943667355238e-05,2.372359168388095e-05,9.48943667355238e-05,,0.0011525731533765793,2.6811673287302256
spatial,qwenpiv3,oftef,80,0.5790612101554871,0.01,9.210341494782096e-05,2.302585373695524e-05,9.210341494782096e-05,,0.0010000336915254593,2.6277859089896083
spatial,qwenpiv3,oftef,90,0.4619583487510681,0.01,8.877013326971095e-05,2.2192533317427737e-05,8.877013326971095e-05,,0.0005011884495615959,2.648456529714167
spatial,qwenpiv3,oftef,100,0.48504704236984253,0.02,8.493959861769923e-05,2.1234899654424807e-05,8.493959861769923e-05,0.025064289569854736,0.000657995231449604,2.700507734902203
spatial,qwenpiv3,oftef,110,0.5588224530220032,0.02,8.066361240173374e-05,2.0165903100433436e-05,8.066361240173374e-05,,0.0009786617010831833,2.715102377347648
spatial,qwenpiv3,oftef,120,0.5187604427337646,0.02,7.6e-05,1.9e-05,7.6e-05,,0.0008725328370928764,2.8346881503239274
spatial,qwenpiv3,oftef,130,0.42544183135032654,0.02,7.101182876987953e-05,1.7752957192469884e-05,7.101182876987953e-05,,0.0007352493703365326,2.7955109598115087
spatial,qwenpiv3,oftef,140,0.4499172270298004,0.02,6.576655517013234e-05,1.6441638792533085e-05,6.576655517013234e-05,,0.0007746433839201927,2.6733234506100416
spatial,qwenpiv3,oftef,150,0.44630634784698486,0.02,6.033511252801267e-05,1.5083778132003167e-05,6.033511252801267e-05,0.019674237285341536,0.0007174862548708916,2.7014916725456715
spatial,qwenpiv3,oftef,160,0.46991050243377686,0.02,5.479095178770284e-05,1.369773794692571e-05,5.479095178770284e-05,,0.0006230641156435013,2.6477682814002037
spatial,qwenpiv3,oftef,170,0.4289819598197937,0.03,4.920904821229716e-05,1.230226205307429e-05,4.920904821229716e-05,,0.0007590381428599358,2.684457936324179
spatial,qwenpiv3,oftef,180,0.4359445869922638,0.03,4.3664887471987345e-05,1.0916221867996836e-05,4.3664887471987345e-05,,0.0004242202267050743,2.737471180036664
spatial,qwenpiv3,oftef,190,0.4044802784919739,0.03,3.823344482986768e-05,9.55836120746692e-06,3.823344482986768e-05,,0.0004272088408470154,2.559530420228839
spatial,qwenpiv3,oftef,200,0.3644246459007263,0.03,3.2988171230120465e-05,8.247042807530116e-06,3.2988171230120465e-05,0.016359651727335795,0.0008296947926282883,2.5626425882801414
spatial,qwenpiv3,oftef,210,0.33581027388572693,0.03,2.800000000000001e-05,7.0000000000000024e-06,2.800000000000001e-05,,0.0004780152812600136,2.7156754108145833
spatial,qwenpiv3,oftef,220,0.35585010051727295,0.03,2.3336387598266272e-05,5.834096899566568e-06,2.3336387598266272e-05,,0.0008008619770407677,2.7304686633870006
spatial,qwenpiv3,oftef,230,0.3627271056175232,0.03,1.906040138230079e-05,4.765100345575197e-06,1.906040138230079e-05,,0.0009096916764974594,2.674946613609791
spatial,qwenpiv3,oftef,240,0.4036570191383362,0.04,1.5229866730289061e-05,3.8074666825722652e-06,1.5229866730289061e-05,,0.0008343802765011787,2.773690637201071
spatial,qwenpiv3,oftef,250,0.4687340259552002,0.04,1.1896585052179059e-05,2.9741462630447647e-06,1.1896585052179059e-05,0.016745912177222117,0.0005680248141288757,2.7918216148391366
spatial,qwenpiv3,oftef,260,0.39891156554222107,0.04,9.105633264476216e-06,2.276408316119054e-06,9.105633264476216e-06,,0.0006215982139110565,2.6222278447821736
spatial,qwenpiv3,oftef,270,0.3095669150352478,0.04,6.8947542022764005e-06,1.7236885505691001e-06,6.8947542022764005e-06,,0.0005135377869009972,2.599197404459119
spatial,qwenpiv3,oftef,280,0.31497231125831604,0.04,5.293846212168457e-06,1.3234615530421141e-06,5.293846212168457e-06,,0.0006541628390550613,2.6448311926797032
spatial,qwenpiv3,oftef,290,0.345788836479187,0.04,4.324558828386734e-06,1.0811397070966836e-06,4.324558828386734e-06,,0.0006325244903564453,2.5578277157619596
spatial,qwenpiv3,oftef,300,0.34485968947410583,0.05,4e-06,1e-06,4e-06,0.01811088195868901,0.0007496066391468048,2.757255439646542
spatial,qwenpiv3,pre,10,1.1427891254425049,0.0,3.3333333333333335e-05,8.333333333333334e-06,3.3333333333333335e-05,,0.0011698147282004356,3.568930116482079
spatial,qwenpiv3,pre,20,1.0491217374801636,0.0,6.666666666666667e-05,1.6666666666666667e-05,6.666666666666667e-05,,0.0010509900748729706,3.7560741398483515
spatial,qwenpiv3,pre,30,0.6526925563812256,0.0,0.0001,2.5e-05,0.0001,,0.001074155792593956,3.6006392426788807
spatial,qwenpiv3,pre,40,0.7373308539390564,0.01,9.967544117161328e-05,2.491886029290332e-05,9.967544117161328e-05,,0.0008821161463856697,3.6636610431596637
spatial,qwenpiv3,pre,50,0.6344952583312988,0.01,9.870615378783155e-05,2.4676538446957887e-05,9.870615378783155e-05,0.023340263536998203,0.0011321427300572395,3.681993025355041
spatial,qwenpiv3,pre,60,0.9038784503936768,0.01,9.71052457977236e-05,2.42763114494309e-05,9.71052457977236e-05,,0.0008112117648124695,3.6995398635044694
spatial,qwenpiv3,pre,70,0.8026114106178284,0.01,9.48943667355238e-05,2.372359168388095e-05,9.48943667355238e-05,,0.0008841445669531822,4.005038923583925
spatial,qwenpiv3,pre,80,0.5514180660247803,0.01,9.210341494782096e-05,2.302585373695524e-05,9.210341494782096e-05,,0.0006916401907801628,3.4867816623300314
spatial,qwenpiv3,pre,90,0.4230543375015259,0.01,8.877013326971095e-05,2.2192533317427737e-05,8.877013326971095e-05,,0.001087644137442112,3.6702829767018557
spatial,qwenpiv3,pre,100,0.493942528963089,0.02,8.493959861769923e-05,2.1234899654424807e-05,8.493959861769923e-05,0.022772882665906633,0.0005866978317499161,3.663583162240684
spatial,qwenpiv3,pre,110,0.5332716107368469,0.02,8.066361240173374e-05,2.0165903100433436e-05,8.066361240173374e-05,,0.0006741052493453026,3.6314126532524824
spatial,qwenpiv3,pre,120,0.5300451517105103,0.02,7.6e-05,1.9e-05,7.6e-05,,0.0007542278617620468,3.7550739040598273
spatial,qwenpiv3,pre,130,0.4923662543296814,0.02,7.101182876987953e-05,1.7752957192469884e-05,7.101182876987953e-05,,0.0008326731622219086,3.6883489545434713
spatial,qwenpiv3,pre,140,0.4517859220504761,0.02,6.576655517013234e-05,1.6441638792533085e-05,6.576655517013234e-05,,0.0008757030591368675,3.630897205322981
spatial,qwenpiv3,pre,150,0.47418418526649475,0.02,6.033511252801267e-05,1.5083778132003167e-05,6.033511252801267e-05,0.019000351428985596,0.0010671745985746384,3.57083391956985
spatial,qwenpiv3,pre,160,0.48173797130584717,0.02,5.479095178770284e-05,1.369773794692571e-05,5.479095178770284e-05,,0.0010501649230718613,3.5019202949479222
spatial,qwenpiv3,pre,170,0.40753164887428284,0.03,4.920904821229716e-05,1.230226205307429e-05,4.920904821229716e-05,,0.0008129021152853966,3.583214795216918
spatial,qwenpiv3,pre,180,0.43717628717422485,0.03,4.3664887471987345e-05,1.0916221867996836e-05,4.3664887471987345e-05,,0.0008412590250372887,3.5707510709762573
spatial,qwenpiv3,pre,190,0.39754560589790344,0.03,3.823344482986768e-05,9.55836120746692e-06,3.823344482986768e-05,,0.0006465315818786621,3.4224639302119613
spatial,qwenpiv3,pre,200,0.35247763991355896,0.03,3.2988171230120465e-05,8.247042807530116e-06,3.2988171230120465e-05,0.01676714207444872,0.0006445934996008873,3.6045765671879053
spatial,qwenpiv3,pre,210,0.34321290254592896,0.03,2.800000000000001e-05,7.0000000000000024e-06,2.800000000000001e-05,,0.0007954668253660202,3.701953914947808
spatial,qwenpiv3,pre,220,0.34474244713783264,0.03,2.3336387598266272e-05,5.834096899566568e-06,2.3336387598266272e-05,,0.0005513206124305725,3.6256980868056417
spatial,qwenpiv3,pre,230,0.36086052656173706,0.03,1.906040138230079e-05,4.765100345575197e-06,1.906040138230079e-05,,0.000988457351922989,3.46860911231488
spatial,qwenpiv3,pre,240,0.3714362382888794,0.04,1.5229866730289061e-05,3.8074666825722652e-06,1.5229866730289061e-05,,0.0012501338496804237,3.7481238609179854
spatial,qwenpiv3,pre,250,0.4327991008758545,0.04,1.1896585052179059e-05,2.9741462630447647e-06,1.1896585052179059e-05,0.015726679137774875,0.0012359712272882462,3.6941018206998706
spatial,qwenpiv3,pre,260,0.3797748386859894,0.04,9.105633264476216e-06,2.276408316119054e-06,9.105633264476216e-06,,0.000827237032353878,3.7914368603378534
spatial,qwenpiv3,pre,270,0.2884160876274109,0.04,6.8947542022764005e-06,1.7236885505691001e-06,6.8947542022764005e-06,,0.0008783172816038132,3.698793246410787
spatial,qwenpiv3,pre,280,0.3187853991985321,0.04,5.293846212168457e-06,1.3234615530421141e-06,5.293846212168457e-06,,0.001168784685432911,3.43288317322731
spatial,qwenpiv3,pre,290,0.34258943796157837,0.04,4.324558828386734e-06,1.0811397070966836e-06,4.324558828386734e-06,,0.0006461851298809052,3.548629727214575
spatial,qwenpiv3,pre,300,0.34220752120018005,0.05,4e-06,1e-06,4e-06,0.018158542258398875,0.0006278939545154572,3.4974324693903327
